581,0,开始分批买入了。只能回撤买,相约2023连,05-02 16:11
247,0,5.5附近是最好的价位,相约2023连,05-02 11:11
5865,9,开盘前，要注意这些不好的因素,八倍哥八倍哥,05-02 11:11
4797,60,【参与易方达高质量增长评论赢蓝牙耳机等好礼】震荡市,易方达基金,05-02 01:42
3240,30,在投资中赚大钱的人，大概率亏过，要不学不会，但所有,少量分批均衡配置,05-01 15:20
878,6,习惯用语：计划投入一万元，三千元以下叫轻仓，七千元,少量分批均衡配置,05-01 15:09
387,1,张总动了多少脑筋，承受了多少的压力，近日终于扬眉吐,基民RV,05-01 13:17
600,1,老不容易了,文艺铜臭女神经,05-01 07:58
188,0,之前就说这只基可以买了,选经理很重要,04-30 21:39
410,1,#晒收益#怎么还拿有这么多白酒？,太阳Mr,04-30 11:53
418,1,还得是张坤啊，老谢都给我亏30多了,基民XXy1Rh,04-30 06:53
363,1,坤坤勇敢飞……,盆满善贾地孙尚香,04-30 05:29
177,0,坤坤加油，厉害！,饭饭范玮琪8401,04-30 05:25
288,1,我的医疗好惨啊，还付二十多点，今年能回本吗[哭][哭],基民M2l3627959,04-29 21:56
136,0,快回本了吗？,市场一只绿皮虾,04-29 21:24
226,1,A股休市，港股涨跌，这基怎么走,开盘睡觉,04-29 21:05
1872,7,坚守一下2017年定投110011，当时用的是周定投。每周都,不爱吃辣椒,04-29 20:19
187,0,+5.24%,fffffffff_456,04-29 20:15
18793,51,大盘跌破3000点，基金亏了怎么办？这5种方法就够了！,巴蜀养基场,04-29 20:09
130,0,坚定长期持有,道可道非常道123,04-29 20:04
13885,29,2800点，我不一样的操作,八倍哥八倍哥,04-29 20:02
1512,20,写在前面：投资与找对象一个样，适合自己才是最好的，,少量分批均衡配置,04-29 17:18
138,0,右侧了[奸笑],fffffffff_456,04-29 16:58
135,0,自信的牛人以我为主根本不调仓,心在银河,04-29 16:03
291,2,真垃圾，一年多了#晒收益#,discsky,04-29 15:23
117,0,$易方达优质精选混合(QDII)(OTCFUND|110011)$,八方如意得黄忠,04-29 15:13
123,0,跑点吧,拉菲特常州本特,04-29 14:48
231,2,为啥？不能买卖了？,基民PGu2ph,04-29 14:28
128,0,为啥停止买入卖出？,基民jU2Xvo,04-29 14:20
475,5,[图片],今夜难以入眠,04-29 14:18
134,0,记吃不记打,熊本没有熊,04-29 13:42
117,0,希望不会是虚火腿肠的一天游！五一回来接力上↑,牛栏养鸡,04-29 13:38
138,0,怎么又不能卖出了,基民PN21105258,04-29 13:23
128,0,发生了什么(*^^)/*,笑盈盈的茉莉公主,04-29 13:19
122,0,$易方达优质精选混合(QDII)(OTCFUND|110011)$今天又是,大吉大利海小宝,04-29 13:14
245,1,眼一眨，起飞了[大笑],基民M2l3627959,04-29 13:06
158,0,卧槽，一根穿天大阳柱直插云霄！,追逐牛市牛牛牛,04-29 13:06
354,0,今日涨幅或很可观（附）：四大利好 加一个预期！,最新好股票1,04-29 11:07
1310,1,5月份！基金投资定向前瞻！,星辰在繁华,04-29 09:21
189,0,易方达优质精选混合型证券投资基金2022年5月9日暂停申,基金资讯,04-29 07:24
158,0,[基金行情走势图],文艺铜臭女神经,04-28 21:58
3590,11,人间四月芳菲尽：沪深300再次来到了11倍区间，读张坤1,微胖葫芦娃,04-28 20:22
117,0,最近更新真慢,呼吸之野v,04-28 20:14
785,1,当前以什么“姿势”进行投资(原创),星空19,04-28 17:36
405,4,各位基友，投资最好要构建自己的体系，也可以说是私人,基民9C252o1731,04-28 15:56
299,3,应该和今明两天港股通关闭有关。,南方的狼8,04-28 14:43
10713,48,市场继续下跌，买的基金血亏，此刻我们该如何和自己自,巴蜀养基场,04-28 12:26
159,0,辽港股份，通裕重工涨停20% ？买进,短线极高胜率,04-28 12:10
260,1,为啥不能买也不能卖,都敏俊Simida,04-28 11:43
3736,20,说简单点：疫情和地缘政治，严重地打击了全球经济，从,少量分批均衡配置,04-28 11:42
134,0,5号就恢复了,伊左左,04-28 10:47
228,1,为什么不能定投了,基民hLlR1C,04-28 10:25
139,0,为什么不能购买,lujchao,04-28 10:25
130,0,又暂停了？？[滴汗],jessie529,04-28 10:25
414,1,其实张坤经理已经给了我们很多信号，大家都仔细动脑想,选优经理相信坚持,04-28 08:05
157,0,[哭],基民9K9gAr,04-28 00:34
221,1,腾讯不要硬挺着了，早晚下三百，等着瞧,怕不涨减加不怕涨,04-27 22:40
590,2,一颗好的人参旁边一般都卧着一条巨蟒，排除这条巨蟒，,一生修行,04-27 21:46
127,0,+1.5%,fffffffff_456,04-27 20:07
129,0,无招胜有招！,盆满善贾地孙尚香,04-27 19:31
579,0,优质精选基金季报出炉啦！,易方达基金,04-27 19:25
409,0,今天这根大阳线明显不是反转信号，而是反弹，大跌必定,好个基不择时,04-27 19:24
,,,,
,,,,
3536,8,今天大概率会重点干这个板块,滨哥哥啊,04-27 14:44
23250,160,沪指再创新低，今天能不能抄？,八倍哥八倍哥,04-27 14:35
5487,10,熊市之下才是黄金坑，但补仓和捡筹码的姿势要正确，不,老孟的投资分析圈,04-27 13:05
443,0,基本面量化打底，量化辅助添翼，聚焦高质量企业！,易方达基金,04-27 10:41
459,1,看着110011从试水港股开始，基金净值&管理持有人数&规,超小Xs,04-27 00:58
396,1,4月26日，随着各大指数午后集体走弱，今日涨停股炸板,少量分批均衡配置,04-26 23:19
2227,4,跌再多都不怕，你看他们都回本了！,ETF令狐冲,04-26 23:02
130,0,今天牛逼[鼓掌],KobeWang,04-26 21:54
1573,31,今晚到明天白天，阴天间多云，局部有阵雨，气温19℃到,少量分批均衡配置,04-26 21:23
578,4,"【机构两周抄底157亿,券商、医疗被爆买！食品饮料份额",皂甙001,04-26 17:18
1546,5,此前押注高景气赛道的基金经理正集体跌落“神坛”。近,少量分批均衡配置,04-26 16:58
136,0,鸡金鸡马坤是一路人收害基民再买我挆手,基民c920733y92,04-26 16:57
4781,17,市场反弹，该怎么操作？,八倍哥八倍哥,04-26 16:13
639,0,怪不得最近表现这么差，一看股票持仓瞬间就明白了，第,生意满腹的芈月,04-26 15:38
324,3,垃圾，买什么什么暴雷，暴雷完了要反弹了你就清了。这,wuhui1991,04-26 15:25
268,3,看来还是闭关吧。,勤学苦练de杜鹃花,04-26 15:21
785,3,上证指数不出意外，关心下滑进入2800点区域，如果没有,天堂凤凰,04-26 15:14
7262,28,现在才怕，太迟了吧,小鱼的储钱罐,04-26 13:01
478,3,大盘还会跌，会跌到2800点左右估计要到6月中旬才可能,基民Eozvxx,04-26 09:08
2354,4,2022年一季度，上证指数从3600点开盘，震荡波动，最低,少量分批均衡配置,04-26 08:00
127,0,够了,基民seGmsM,04-25 22:38
131,0,长期投资就是个笑话,原则与变通,04-25 22:38
175,0,卖的蓝筹正好换优质，金融就是资金流动起来你认真了就,怕不涨减加不怕涨,04-25 22:13
130,0,四年了，这三年都是负增长[晕],基民3q8006g059,04-25 22:00
188,0,买了这只易方达优质精选基金一万元，1年下来亏了3500,孙奥翔,04-25 21:24
766,0,上证指数20年六月一号有个跳空缺口至今未补，结合今天,好个基不择时,04-25 19:23
341,2,二千六百点是否是低点，面临考验了。,基础永固,04-25 18:35
4276,15,张坤，谢治宇，朱少醒，傅鹏博的基金啥时候能见底？,杨大聊基,04-25 17:07
1797,13,精准的抄底很难，且难度系数极高，因为需要择时，而且,少量分批均衡配置,04-25 16:32
393,4,开始加仓了，不会买到最低点，拿得住的人不多了。,胖灰太狼1,04-25 16:14
222,1,太垃圾了,美男子zQs,04-25 16:04
218,0,天天微跌[得意]破3千应该是很容易的[赞][得意][得意][,基民xj04Ap,04-25 15:13
127,0,上次没有全部进入，今天继续补仓,江山一片红168,04-25 14:52
118,0,买了张坤的破基，亏惨了[哭],股友751Lq16179,04-25 14:42
115,0,近一月良好，近一周优秀，都跌成这样了，，这哪来的自,基民636K5G7293,04-25 14:29
200,0,易方达优质精选混合型证券投资基金2022年4月28日至202,基金资讯,04-25 08:04
308,1,重仓的招行，周一看怎么样吧,倚楼听风雨glwq,04-25 08:03
410,0,全面降准今日(25日)落地！央行下调金融机构存款准备金,少量分批均衡配置,04-25 02:44
4701,1,阳光总在风雨后（原创）,星空19,04-24 22:47
241,0,从这个基金成立以来到现在的回报率来看，回报率太低（,股友p6kfnT,04-24 07:46
1078,0,说说“闲钱投资”,养基博士,04-23 21:29
600,1,易方达优质精选混合型证券投资基金2022年第一季度报告,基金资讯,04-23 21:17
433,1,坤坤，只需一招可助你从此远离中线套牢之苦一一一只中,东方老山羊1234,04-23 16:33
331,1,将净值大幅回测归于市场大跌实基金经理无能无德之表现,东方老山羊1234,04-23 09:08
588,1,它的十大重仓股没有一只处于20月复权价之上，且几乎没,东方老山羊1234,04-23 07:34
157,0,2020开始走滑波路，赚回来两块回头他可以亏你十块，说,基民3q8006g059,04-22 22:09
273,1,每天限额5万，是基金公司的要求还是基金经理设置的,基民0889668w7l,04-22 21:25
161,0,为什么买京东和港交所，一直跌？,wuhui1991,04-22 19:22
309,0,当想象可能发生的痛苦事情时,青春的泥沼,04-22 18:23
182,0,一年稍多时间净值就回测35%以上还“顶流”？？？,东方老山羊1234,04-22 17:12
206,0,公墓基金牛市时之成绩多源于幸运，熊市时之成绩更真实,东方老山羊1234,04-22 17:00
142,0,[大笑],海翎创投,04-22 14:53
1331,4,投资基金9年，能赚多少钱？,未晞财录,04-22 14:43
303,3,天啊正正一周都是绿绿的，现在才发现投资人没有人会赢,基民pM7hoQ,04-22 14:43
259,1,大盘震荡，处处是机会但处处是风险，抄底需谨慎啊,烦心孩子壳,04-22 13:55
240,1,不玩了，换去房地产指数了，886,真红腥针壳,04-22 13:08
251,1,垃圾中的精品,我悔入市,04-22 12:59
698,0,小明早报4.22  顶流基金经理张坤持仓曝光  “投资常青,明世伙伴,04-22 12:39
140,0,还好没买，加入自选就没见过这鸡涨过,饲养宝宝劝,04-22 11:55
825,3,【张坤在管规模跌破千亿总规模下降170亿至849亿】张坤,皂甙001,04-22 11:36
229,1,为什么没有新的十大持仓是坤总不想让我们抄作业吗[为,带带大师兄12134,04-22 11:31
136,0,负了30个点，你好意思不？？？,基民ubahs1,04-22 09:38
137,0,在风口上猪都能吹起来,基民Zm8uCj,04-22 09:24
1011,0,买入第五格主动基金,小将前行,04-22 08:25
303,2,调整还是不见底，今年这行情，稳字当头,端行四方暗,04-21 17:03
130,0,犊子！,基民Acz2TK,04-21 16:55
201,1,应该差不多了吧！,爱之锦秀晨,04-21 16:11
755,1,今年买基的不管是什么基，别说是中欧医疗了，就是易方,活该当韭菜,04-21 16:00
130,0,天天跌，真是够了,黄小玲999,04-21 15:46
235,0,去年在11元时没有逃顶，为了少掏赎回费用等分红，分红,江山一片红168,04-21 15:18
116,0,没救了,基民xj04Ap,04-21 15:03
127,0,没救了,基民xj04Ap,04-21 15:02
117,0,崩溃了,诺小诺love,04-21 14:51
121,0,吧,点石成金地鲁班,04-21 14:42
125,0,韭菜走不了了,浅笑＊『嫣然』,04-21 14:31
112,0,空狗,我悔入市,04-21 14:16
130,0,现在手上赚钱的只有008088了,一摸赵云胀,04-21 14:12
119,0,你看都是重仓些什么嘛，看似都是龙头一个宝也没有压中,基民ZWI7qI,04-21 14:12
232,1,10年后看账户上还有没有钱,基民71320F8d92,04-21 13:22
329,1,天天跌，厉害了[赞][抱拳],基民xj04Ap,04-21 10:02
,,,,
,,,,
138,0,还得是酒爹,干就完了奥利gi,04-21 09:50
145,0,[基金行情走势图],来了兮,04-20 21:25
242,1,持仓两年亏了28%怎么解释,基民BvqJoX飞龙,04-20 21:23
4538,0,#基友来帮忙#你现在站在哪里？,星空19,04-20 21:13
271,1,看好长期，最近行情是不好，还是要加油,阿莱米颇,04-20 21:05
301,1,对于自己绝对看好之公墓基金在低位时买入底仓然后定投,东方老山羊1234,04-20 20:34
1079,4,写在前面：以下观点，发过N十1次了，各位可依据自身的,少量分批均衡配置,04-20 20:14
248,1,随便吧，已经跌的麻木了,相思阙安,04-20 18:22
442,1,“跌麻了”！A股基金又上热搜！创业板罕见暴跌，地产,少量分批均衡配置,04-20 17:26
262,0,地产回调，现在是不是上车好时机,怡心寻财,04-20 16:35
242,1,朋友们，今天地产回调我转去008088了。。,黑色腰带馁,04-20 16:24
277,0,精选！极度超跌！十倍市盈 小盘绩优 超低估股（附）,最新好股票1,04-20 13:03
213,2,这基金经理太可怜了,基民zZnh8s,04-20 11:55
144,0,一句话，你低于6块，跌幅超过1.5%我就加,干就完了奥利gi,04-20 11:10
136,0,腰斩了，厉害,基民GKQDEL,04-20 10:09
271,1,上星期五就主动赎回，一直到星期二都显示失败，害我又,基民t2w7917118,04-20 09:59
162,0,加一百[奸笑],fffffffff_456,04-20 09:56
1547,3,当前形势下，基金投资需牢记这三点！,巴蜀养基场,04-19 22:06
114,0,阴跌不止啊,白日梦想家丿,04-19 21:37
1428,1,今年最惨基金经理！,懒猫的丰收日,04-19 21:07
4111,0,乐观的对待自己的投资（原创）,星空19,04-19 21:01
146,0,亏百分之60了,基民kkrhJL,04-19 20:45
203,1,大家注意啊，地产有反弹的迹象了,常青的天地棠,04-19 20:17
246,1,房地产指数一旦不行了，整个市场都得萎靡,晚归的丈夫唐,04-19 15:53
118,0,这个，垃圾一个,我悔入市,04-19 15:04
132,0,不会玩了,基仔小笨笨,04-19 14:59
143,0,今天到底买什么，有没有懂的说说？,薇拉桃夭绞,04-19 14:22
126,0,天天跌，只有更低[下跌],基民xj04Ap,04-19 11:13
118,0,什么经理,基民XxjTNW,04-19 11:09
132,0,已被坤坤伤透了心[大哭],我最爱吃苹果,04-19 10:17
116,0,这，不愧是和蓝筹一起的,拉菲特常州本特,04-19 10:13
1458,2,现在要做基金定投的五大理由和五大技术问题,巴蜀养基场,04-19 08:49
415,1,但艰难行情正是伟大投资者的试金石。正如橡树资本主席,基民0K83张坤认同者,04-18 22:27
30766,107,降准之后，一定要做好这个准备,八倍哥八倍哥,04-18 21:19
121,0,已经腰斩了,基民GKQDEL,04-18 20:50
758,0,为什么现在要做基金定投的10大理由（更新）,巴蜀养基场,04-18 18:30
142,0,招行是交银基金卖不掉了这样跌的？？,fffffffff_456,04-18 18:12
296,1,指望这鸡多涨点不如指望房地产指数还能再冲一下,倚栏望笔品,04-18 17:43
160,0,真服了你这老六鼓吹我们长期持有,老实巴焦澈,04-18 17:42
287,1,今年要布局稳增长主线，有没有买房地产指数的,阿非木忍,04-18 17:40
467,0,重要信息！易方达优质精选年报摘录来了,易方达基金,04-18 17:36
161,0,张坤又踩雷招商了,股友uc9laZ,04-18 16:14
195,0,A股三大指数走势分化：创业板指涨逾1%，金融与地产板,少量分批均衡配置,04-18 15:04
271,1,几号开始停购的有谁告诉我一下[微笑],无私得帝傲霓,04-18 14:56
170,0,为什么不能赎回了？,ParkXK,04-18 12:34
137,0,怎么不给定投？,基民00v57I7032小迷妹,04-18 11:55
160,0,[图片],盆满善贾地孙尚香,04-18 11:04
138,0,什么不涨你买什么？你真是个高手。,股友19OM2q,04-18 10:52
1935,1,今年投资，鸡蛋不能放在一个篮子里,八倍哥八倍哥,04-18 10:26
451,1,中信建投策略：静待U型底部构筑，短期仍有挑战！,少量分批均衡配置,04-18 08:32
659,0,从资金流向的连续性来看，医药生物、环保、社会服务遭,少量分批均衡配置,04-17 18:44
4309,0,投资心理畅谈（原创）,星空19,04-17 08:37
2062,1,俄乌之战对A股的影响（原创）,星空19,04-17 08:23
6640,9,4月16日消息面一览，历史上降准后大盘怎么走？,丁先生要上进,04-16 21:09
1852,2,耐住黑暗，才能盼来光明（原创）,星空19,04-16 16:34
383,1,跌了快三分之一了，妈了个巴德嘞,木林森9360,04-16 10:47
841,4,实战经验+智能模型，易方达高质量增长量化基金正在发,易方达基金,04-16 06:20
771,2,一分钟快速看懂易方达优质精选,易方达基金,04-15 20:56
320,0,【德讯证顾：短期获利回吐或到尾声，下周或有反弹】大,皂甙001,04-15 17:19
266,1,还是房地产指数，香啊,股友001h775n08,04-15 16:31
240,1,房地产连涨啊最近,股友3y018K2079,04-15 16:24
156,0,这鸡今天怎么样,股友360o06L991,04-15 15:18
352,3,又限购了？,追逐牛市牛牛牛,04-15 14:13
9566,8,下午，按计划执行,八倍哥八倍哥,04-15 12:45
139,0,持续加仓,基民XU4F3X,04-15 12:21
313,1,怎么不能赎回啦？,基民aODfNY,04-15 11:23
668,0,定投有方 | 工薪一族的优质选择,易方达基金,04-15 09:08
456,2,八块多持有的，拿了两年了，还亏五万多。有没有回本的,基民00v57I7032小迷妹,04-15 07:54
294,1,#晒收益#,雨田58000,04-14 21:37
299,1,咋又停买停卖了呢？啥状况,基民l3gzyP,04-14 20:39
173,0,0.06什么情况呀,山泉水2022,04-14 19:13
205,0,这鸡又不准申购了？？,基民1RVgpI,04-14 18:08
781,0,宣传年化15%的基金，你买了半年亏20%！宣传难道都是骗,巴蜀养基场,04-14 15:45
238,1,随缘了，我只关心房地产还有涨的希望吗,股友3g6918Z250,04-14 14:32
261,1,今年这局势，想问大家怎么玩？,与笔同畅页,04-14 12:45
190,0,一开放就开始,基民m6QHJ2,04-14 12:34
163,0,现在看，幸好及时止盈去转了房地产指数，买了个寂寞,股友65ZA077800,04-14 11:55
535,0,1分钟看懂量化基金是什么？,易方达基金,04-14 10:30
336,1,我为什么信了这个鸡,风歌笑楚滞,04-14 09:09
1272,2,暴跌了，我却越来越乐观,不在此山中,04-14 08:56
,,,,
,,,,
1403,1,姜诚：最近运气不错；徐彦：你是少女我是少男；邬传雁,零城投资,04-14 08:47
513,0,想起来以前看到的一句话，说会涨到15，当时是10，我，,基民2bKmdW,04-14 07:53
210,0,插的有点深！,追逐牛市牛牛牛,04-14 07:14
255,1,今年房地产涨的好，还有上涨趋势,几点梨花雨古,04-13 15:40
3295,6,【打分帖】创业板、医疗、白酒、证券的操作建议,滨哥哥啊,04-13 15:06
175,0,在“双碳”目标之下，绿色转型是大势所趋，去年，各地,MXZ1965,04-13 14:21
169,0,在“双碳”目标之下，绿色转型是大势所趋，去年，各地,MXZ1965,04-13 14:21
139,0,涨不动了吗，卖不卖,红尘有鱼付,04-13 13:59
381,0,看到一新闻把我笑完了，股神搭档芒格刚割了阿里，问题,生意满腹的芈月,04-13 13:44
5194,19,易方达何崇恺：军工板块景气度扩散，具备更高投资性价,易方达基金何崇恺,04-13 13:39
364,3,现在买张坤的基比较安全,选经理很重要,04-13 10:28
493,0,小明早报 4.13  ETF受大批资金青睐   多只公募基金放,明世伙伴,04-13 09:51
896,13,"4月11日港股，截至收盘，恒生指数(21208.301,-663.71,",皂甙001,04-13 07:35
152,0,无语,一只小可爱鸭,04-12 22:43
140,0,今天挺好！赞,基民58773A182u,04-12 20:46
133,0,不是一般的失望,基民9T909056q7,04-12 19:21
302,1,坤哥眼光长远，看到十五年，一般用不了8年会有较高收,致敬专业,04-12 19:20
150,0,不要捞我我就是韭菜，专心工作租房子[惨!关灯吃面],知易难,04-12 17:24
272,1,全部跌完就踏实了,逍遥李子谌,04-12 16:37
250,1,太拉了，现在房地产还能买吗,别林斯基踊,04-12 15:30
415,3,今天开盘红了，我觉的跌不动了！！[拜神][拜神][拜神],基民7972V9K307,04-12 15:15
226,1,多久算长期持有,雨田伯伯,04-12 14:24
166,0,看到大家都跟我一样，心里就没那么难受了,云茗茶庄捶,04-12 14:00
160,0,我是长期持有吗？,雨田伯伯,04-12 13:59
314,0,易方达优质精选混合型证券投资基金2022年4月15日至202,基金资讯,04-12 08:05
286,1,今天割肉的多吗,万事纳福de小舞,04-12 01:28
335,2,等再红一次就跑,午夜蛙鸣拼,04-12 01:23
490,4,唉，怎么说呢？从盈利三十多到负二十多[哭]，这个回辙,基民HsXMop,04-11 16:15
300,3,跌这么狠,股友075387X63c,04-11 16:02
260,1,真的好无语,深海旋律焕,04-11 15:37
162,0,如没有绝对投资价值，股票就仅仅只是博弈之筹码(工具),东方老山羊1234,04-11 15:13
1108,0,形与影的故事：如何构建你的投资体系【下】,巴蜀养基场,04-11 14:10
175,0,初估未来还有超出半月向下期,一买就涨的伯尼,04-11 11:46
164,0,否则怎么收割？,一买就涨的伯尼,04-11 11:42
6523,2,4月11日消息面一览，上周外资逆势加仓了哪些板块？,丁先生要上进,04-11 11:27
166,0,为啥卖不了,基民oyBYbl,04-11 10:09
166,0,彻底完了,基民xj04Ap,04-11 09:50
606,3,新低,基民hH2FBv,04-11 09:08
214,0,什么时候出季报,宿丶丶丶命,04-11 07:58
1369,2,股票投资和基金投资的差别，你搞清楚了吗？,北极光股神通,04-10 20:12
445,3,利润已经回吐差不多了。,随心基动,04-10 07:50
977,2,张坤可以了。年化17%，你们还要求什么呀？股神巴菲特,基础永固,04-09 23:55
466,3,还能再信任这只鸡吗,基民SzHT6C,04-08 20:18
1158,10,历史罕见！还真有部分基民的市场嗅觉灵敏,股友y8N8395161,04-08 20:00
4293,9,周五，会不会有神秘资金抄底？,八倍哥八倍哥,04-08 12:39
168,0,精选港股以来，下跌惨不忍堵,股友I9z9OA,04-08 11:04
700,0,疫情反复，工作与投资如何将不确定性转化为确定性,巴蜀养基场,04-08 09:47
2040,5,不要想着市场上所有的钱都要赚,养基博士,04-07 08:47
335,0,想走了能走吗,美男子zQs,04-07 08:45
209,0,越持有，亏越多。。心累,基民L7W8Sq,04-07 08:17
624,4,震荡行情下，这样资产配置比别人少亏钱多赚钱！,怡心寻财,04-07 07:42
315,1,不可思议,鄱湖石钟,04-06 22:13
367,2,居然红了，有点意外,选经理很重要,04-06 20:36
174,0,惊喜,我是一个好基友,04-06 20:15
324,1,前两天还看见持仓全是港股来着，现在怎么又成以前的了,干就完了奥利gi,04-06 20:02
592,6,笑死了，以前大家都说买基金的本质就是买基金经理，结,基民i080H87685,04-06 19:52
850,2,"3月31日，贵州茅台(1788.670,69.67,4.05%)（600519.",皂甙001,04-06 12:03
494,2,阿坤换了板块一样是倒数几名的水平啊，易方达副总裁啊,基民uBKGK5,04-06 11:06
369,1,是不是偷吃了？吃有股都涨那么多，怎么只有0.89？,葛兰的男朋友,04-06 10:20
217,0,这款基金定投为什么不能赎回,基民Z916R18981,04-06 08:15
906,1,关于基金是不是韭菜基民测试：题目1：同样一万元，a基,基民0K83张坤认同者,04-05 19:20
2166,5,管理好自己情绪，让自己的手听话很重要,czhq123,04-05 12:52
256,0,好鸡，准备长期持有,everydayred189,04-05 09:09
1472,1,4月4日消息面一览，比亚迪宣布停止燃油汽车整车生产,丁先生要上进,04-04 22:19
229,0,今天会有收益么,基民t363957k52,04-04 14:20
621,1,这支基金以前是不是叫易方达中小盘,基民lS8kfz,04-04 09:53
569,1,过往的成功≠未来的成功！,东方老山羊1234,04-04 09:48
3477,1,4月3日消息面一览，集中投资地产煤炭、农林牧渔的基金,丁先生要上进,04-04 08:31
284,0,张经理对港股的判断出现失误了，建仓在高位接盘！,基民gsYRJu,04-03 10:29
221,0,持有一年多了,木林森9360,04-02 20:35
205,0,下周三不暴涨，难筹和这个各进5万玩玩。,fffffffff_456,04-01 22:27
353,3,好像没涨过,微笑赚赚赚,04-01 20:57
173,0,你可是让我失望了！啥也不是！,基民XI9Nhe,04-01 20:22
188,0,-32.05％不能发图，残了,基民XI9Nhe,04-01 20:19
179,0,这下好了，换名字排名也变成不佳了,基民6892hl5137,04-01 19:23
845,0,“公募20年20人”之一的董承非，出走公募后的首次亮相,巴蜀养基场,04-01 17:35
526,9,怎么回事，昨天看持仓怎么和今天的不一样？有没有昨天,务小话,04-01 16:00
390,0,$易方达优质精选混合(QDII)[110011]$基金去年12月31号,抠鼻的布莱恩,04-01 15:58
182,0,眼睁睁看着他从10元掉到5元多，哎，得亏买的早还是赚,八方腾达得江淮,04-01 15:11
393,0,专家关于投资的建议：1千万以上资产的人，投资核心城,基民0K83张坤认同者,04-01 14:51
,,,,
,,,,
181,0,啥时候开放，让申购,基民uOq6b0,04-01 11:49
173,0,坤哥不是这个风格呀？白酒大涨，你怎么了？,股友LdMdD6,04-01 10:45
364,1,张经理，此基能灵活调仓换股吗？比如开年来的地产股，,基民开心果,04-01 10:10
137,0,哈哈啊哈啊,燃仔专注,04-01 10:05
225,0,$易方达优质精选混合(QDII)(OTCFUND|110011)$京东大裁,财运富贵,04-01 10:03
249,1,请问这个好久可以赎回呢,基民6o290O2879,04-01 10:00
175,0,这个基金发布的年收益是假的，我从2021年2月19日购买,angela1223,04-01 09:44
262,1,为啥不叫申购了,有凝聚力之香豌豆,04-01 09:34
208,0,打着价值投资旗号，干的是抱团坐庄伎俩？？？,东方老山羊1234,04-01 08:26
291,1,猪都不如，先骂为敬,基民7922P827M7,03-31 22:32
419,3,张坤怎么操作的？把好的股票都卖了,基民5Bcimv,03-31 20:31
164,0,并非高价格个股就一定=绩优股，低价股也非一定=垃圾股,东方老山羊1234,03-31 20:24
280,1,怎么这只基金不可以买入了？,基民0p5936732Z,03-31 20:23
168,0,并非高价格个股就一定=绩优股，低价股也非一定=垃圾股,东方老山羊1234,03-31 20:23
265,1,这一段时间不大对劲儿，是不是换了经理了呀？不然怎么,股友LdMdD6,03-31 20:22
960,0,形与影的故事：如何构建你的投资体系【上】,巴蜀养基场,03-31 18:04
16617,44,操作策略：今天需要减仓吗？,滨哥哥啊,03-31 16:40
414,0,基金经理自购潮，你看好哪些基金？,怡心寻财,03-31 16:25
348,2,这个十大重仓一看就不准，零点几也变成十大重仓了，天,时间玫瑰666,03-31 16:18
384,0,白酒板块继续受挫，加仓还是割肉？,怡心寻财,03-31 16:16
331,1,$易方达优质精选混合(QDII)(OTCFUND|110011)$基金不能,金银利市的刘正风,03-31 16:06
221,0,我有个亲戚12年房子动迁，买了一百万，现在己经涨到了,基础永固,03-31 14:27
813,3,战略和战术思维让投资更加清晰,养基博士,03-31 14:23
152,0,从去年亏到今年，这还是已经出了不少[笑哭][笑哭][笑,基民R7PuiT,03-31 14:13
160,0,为什么不能买了,基民V2BbYy,03-31 14:02
157,0,成王败寇，说的再好听最终还得看结果！,东方老山羊1234,03-31 13:24
292,1,怎么又关闭了[滴汗],jessie529,03-31 12:16
148,0,闹心啊,正信月牙,03-31 12:08
158,0,根本没有卖出提示,正信月牙,03-31 12:07
166,0,卖不出去,正信月牙,03-31 12:07
160,0,怎么没有提示,正信月牙,03-31 12:07
140,0,这怎么取消,正信月牙,03-31 11:55
172,0,为啥不能申购了,基民heli,03-31 11:45
181,0,昨天公布的第一重仓股是邮储银行，第二是腾讯控股，今,树叶的烦恼6578,03-31 11:44
157,0,酒怎么没了,基民5Bcimv,03-31 11:37
137,0,这个持仓占比肯定不准确！,南方的狼8,03-31 11:36
140,0,为啥暂停申购和赎回啦？,基民u1L3737209,03-31 11:36
130,0,应该早就调仓了！,南方的狼8,03-31 11:35
133,0,什么时候能涨回来？,基民SlIrbz,03-31 11:28
124,0,为什么不能买卖,基民7972V9K307,03-31 11:21
144,0,酒桶怎么样?今年的酒不好喝,明灯高照,03-31 11:12
123,0,是不一样了！,南方的狼8,03-31 10:57
794,0,易方达财经晨信（3月31日）,易方达基金,03-31 08:57
217,1,每天涨涨跌跌,股友56F19t2039,03-31 08:41
186,0,为什么停止买卖了？,基民qOvoCB,03-31 07:40
380,1,又新一轮的暂停申购和赎回,自游人3,03-31 00:49
151,0,这两天看着是有点支棱起来了,基民t8237603n0,03-30 23:19
471,4,去年的今天收益率是-4%，今天是-30%。投资方向不对，,股友751Lq16179,03-30 22:10
222,1,这个持仓准吗？,基民Jey8b2,03-30 21:54
131,0,[基金行情走势图],务实地小棉花,03-30 21:38
140,0,卖了地位股票，买了高位港股，要回本难,基民9286vH2199,03-30 21:30
425,0,谢治宇最新交流：今年很多企业开始变得值得下手，拥抱,聪明投资者,03-30 21:28
328,0,石锋资产崔红建：市场寻底还需要一些时间，耐心等待更,聪明投资者,03-30 21:11
