开源证券维持贵州茅台买入评级 近期获47份券商研报关,开源证券04月06日发布研报称，维持贵州茅台(600519.SH，最新价：1765元)买入评级。评级理由主要包括：1)茅台酒量价齐升，系列酒价格贡献更大；2)直营渠道占比持续提升，电商推出加速渠道变革；3)预收款维持高位，毛利率净利率微升。风险提示：宏观经济波动致使需求下滑，省外扩张不及预期等。AI点评：贵州茅台近一个月获得47份券商研报关注，买入36家，增持1家，强烈推荐2家，平均目标价为2319.28元，与最新价1765元相比，高554.28元，目标均价涨幅31.4%。
开源证券维持贵州茅台买入(Buy)评级 预计2022年净利润,
天风证券给予贵州茅台买入评级 量价齐升业绩稳增 策略,天风证券04月06日发布研报称，给予贵州茅台(600519.SH，最新价：1780.01元)买入评级。评级理由主要包括：1)业绩及盈利能力稳健增长，受益于毛利率上涨及销售费用率下降；2)产能扩建有序推进，系列酒产能扩产持续发力；3)茅台+系列酒双轮驱动，1935完善价格带的同时冲击竞品；4)营销改革持续推进，长期价值有望企稳并逐步提升。风险提示：宏观经济下滑，食品安全风险，疫情反复影响白酒正常消费等。AI点评：贵州茅台近一个月获得45份券商研报关注，买入34家，增持1家，强烈推荐2家，平均目标价为2319.28元，与最新价1780.01元相比，高539.27元，目标均价涨幅30.3%。
中信证券维持贵州茅台买入评级 目标价2246元,
贵州茅台本周融资净偿还3.76亿元，两市排名第四,
贵州茅台本周获沪股通增持15.92亿元，周内增持市值两,
北向新动向！抢筹光伏绿电 155亿卖茅台宁王,近一个月北向资金净流出439亿元，但也逆势净买入部分行业和个股，随着近期大盘指数有企稳迹象，这些逆势买入的品种受到关注，那么北向资金到底偏好哪些行业和个股呢？增持板块：光伏、绿电、资源板块方面，东方财富Choice数据显示，近一个月北向资金最爱的是光伏设备板块，净买入额超79亿元，其次是贵金属板块，增持额超40亿元。而绿色电力也是北向资金布局的重点，电网设备、风电设备两大板块分别增持超29亿元和28亿元。另外锂矿等能源金属板块也获得了超15亿元的增持。近期稳增长持续发力，北向资金增持工程建设板块近20亿元；农牧饲渔板块则获得14亿元的增持。减持板块：酿酒、电池、保险看完了增持再来看减持，东方财富Choice数据显示，近一个月北向资金减持金额最多的是酿酒板块，减持金额超142亿元；其次是电池板块，减持金额超90亿元。而保险、医疗服务、互联网服务北向减持金额分别超43亿元、35亿元；旅游酒店、汽车零部件、银行、汽车整车板块减持金额在29亿元至18亿元不等。增持个股：近50亿买阳光电源、国电南瑞个股方面，东方财富Choice数据显示，近一个月北向资金增持金额最多的个股是逆变器龙头阳光电源，金额超28.9亿元。排名第二的是绿电龙头股国电南瑞，增持金额超28.7亿元；硅片龙头隆基股份排名第3，增持金额超18亿元。紫金矿业、美的集团、分众传媒、天合光能、成都银行等增持金额在17.8亿元至10.8亿元之间。立讯精密、杰瑞股份、中国石油、中国建筑、京东方A、邮储银行、宝钢股份、神火股份等增持金额在9.9亿元至8.1亿元之间。从行业分布看，过去一个月，北向资金最爱的是光伏各细分领域的龙头股；其次有色、家电、采掘、建筑、钢铁等板块的龙头股北向资金也有不同程度的增持。减持个股：155亿砸盘茅祖、宁王减持个股方面，东方财富Choice数据显示，近一个月北向资金减持金额最多的是贵州茅台，减持金额超95亿元；排名第二的是宁德时代，减持金额超60亿元。五粮液、中国平安、恩捷股份、平安银行、爱尔眼科等个股减持金额在38亿元至20亿元不等。中国中免、伊利股份、格力电器、比亚迪、迈瑞医疗、山西汾酒、万华化学、恒瑞医药、东方财富、韦尔股份等个股减持金额在19亿元至12亿元不等。从行业分布看，北向资金近一月减持最多的皆为耳熟能详的的白马大龙头股，行业覆盖较广，涵盖白酒、锂电、保险、医药、免税、家电等众多行业。
中银证券维持贵州茅台买入评级 预计2022年净利润同比,
营收增速下滑 i茅台上线推新产品或试图开拓贵州茅台增,3月31日凌晨，茅台发布2021年年报，营业收入破千亿，净利润增速创新低。与此同时，茅台自己的电商app“i茅台”正式上线开始试运营，随即吸引了逾229万人参与抢购，但却因中签率过低被质疑作秀。营收净利或现天花板，靠研发创新产品拉动营收或意义不大3月31日，贵州茅台酒股份有限公司(下称“贵州茅台”)发布2021年报，去年全年实现营收1061.9亿元，同比增长11.88%，实现净利润524.6亿元，同比增长12.34%。值得注意的是，这是贵州茅台首次营收破千亿，也是自2017年以来净利润增速创下的新低。据财报显示，贵州茅台的营收增速从2017年的52.07%逐步下滑至2021年的11.88%，同时，贵州茅台同期净利润增速也从61.97%下滑至12.34%，营收增速和净利润增速双双连续四年下滑。据香颂资本董事沈萌分析，贵州茅台的毛利率特别是核心产品毛利率已经达到了90%以上，“这就意味着营业成本在茅台整体的营业收入中仅有个位数的占比，说明茅台的品牌对于整个茅台酒的销售非常重要。”但沈萌认为，研发创新或推出新产品对于贵州茅台而言，意义都不大，品牌以及消费者对于品牌的认可度才是茅台酒在市场竞争中的最大的砝码，也是其他白酒品牌难以企及的优势。言外之意，贵州茅台想要通过研发创新产品来增加营收的做法并无多大意义。而实际上，贵州茅台的研发费用却年年攀升，据沈萌分析，茅台酒是贵州茅台的核心产品，为贵州茅台提供了最大比例的业绩贡献，那增长的研发费用到底用在了哪个部分就不得而知了。贵州茅台核心产品飞天茅台作为贵州茅台营收的“顶梁柱”，备受市场热捧。飞天茅台的出厂价格为969元，市场指导价为1499元，因年产量有限，无法满足市场长期需求量。“稀缺”导致销售价格飙升，中间的丰厚的差价均被销售渠道赚走，并没有为贵州茅台的利润增长贡献力量。然而产能有限带给贵州茅台的却是限制了其营收的增长幅度。在营收增速日渐下降的背景下，贵州茅台也在积极探索探索增收道路，通过各种营销活动不断提升产品的曝光度，积极拓展市场，贵州茅台董事长丁雄军在今年1月5日召开的茅台酱香系列酒经销商大会上称，要继续精耕深耕形成更大的文化影响力和更高的品牌美誉度，推动酱香系列酒做大做强做远。3月31日，贵州茅台酒股份有限公司开发并运营的预约购酒平台“i茅台”上线试运行。i茅台上线引抢购 “新产品新渠道新平台”或只为推广“新产品”贵州茅台对i茅台的官方解释为：本着“新产品新渠道新平台”的定位，将通过全方位数字化手段，倾力将“i茅台”打造成为产品与商品的链结、营销力量协同的纽带、茅台文化传播的窗口和沟通消费者的桥梁。听上去是贵州茅台在为企业数字化转型做尝试，打造自己的线上销售平台。而结合其目前营收增长缓慢和过度依赖核心产品的现状，此番上线i茅台的背后深意不禁引人深思。3月31日凌晨上线的i茅台app，凭借“茅台”这个流量密码冲上苹果商店下载榜首，启动第一次线上申购便吸引了超过229万人参与抢购。据官方消息称，自上线起至5月19日，为期50天的试运行阶段可以申购4款最新发售的产品，分别为53度500ml贵州茅台酒(珍品)、53度500ml贵州茅台酒(壬寅虎年)、53度375ml*2(壬寅虎年)和53度500ml茅台1935。并没有备受市场热捧的茅台核心产品53度飞天茅台。据了解，在此次开放申购的产品中，茅台1935成为唯一能够在“i茅台”上申购到的茅台酱香系列酒产品。贵州茅台董事长丁雄军曾公开表示，酱香系列酒“十四五”末要努力实现营收翻番，达到 240亿元以上，占集团比重要在10%以上，成为集团发展的主要增长极。其中，千元级产品中，茅台1935要成为台柱产品。可见茅台1935承担着调整茅台酱香系列酒产品结构的重大责任。作为新品，茅台1935目前尚处于市场培育阶段，市场认知度和接受度还不够，短时间内被大众接受并迅速提升影响力无疑是茅台集团最想达到的效果。业内专家分析，此次在电商平台上投放茅台1953，可见茅台集团是想通过此种方式来培养消费习惯。海报新闻记者在梳理中发现，不少媒体在报道中提到，茅台新电商平台是卖酒还是作秀？也有网友在社交平台上吐槽“i茅台”上的酒太难抢了，比打新股还难中，甚至有质疑该平台卖酒是在作秀。“自带流量”“天生网红”“上线即巅峰”这样的形容词充斥在关于i茅台上线的报道里面，据业内人士分析，在流量经济时代，i茅台上线获取的这波流量价值或许才是其上线的最大意义。229万人线上参与申购，229万人关注到了茅台的4款新产品，中签了，花钱买酒，不中签，也被中了草，可以说贵州茅台这波操作是稳赚不赔。作为拥有百万级用户的APP，“i茅台”不只是电商平台，借助庞大的用户流量，在这里展示茅台文化及新产品，其影响力不容小觑。对于i茅台未来的发展方向，沈萌在接受海报新闻记者采访时表示，贵州茅台初期在i茅台上投放的并不是市场上销售量和影响力很大的品类，或许是想采取一种循序渐进的方式，最大限度的减少对线下经销体系合作伙伴的冲击。“我们应该在一个更长的周期之内去观察茅台电商的策略，因为毕竟电商是未来发展的一个重要方向，是否能够通过电商回避掉以往传统模式当中的一些弊端，这个仍然值得观察。”他说。
5万人抢4瓶“i茅台”被指做秀 飞天茅台何时上线成焦点,茅台自建APP上线，会冲击酒价和传统渠道吗？谁家的APP可以力压一众社交办公软件，冲上苹果App Store免费APP排行榜榜首？什么申购活动成功率极低，却能吸引超200万人“陪跑”？近日，一款名为“i茅台”的APP给出答案：还得是贵州茅台。“i茅台”是贵州茅台酒股份有限公司打造的数字营销APP，于3月31日上线试运行。上线首日，以贵州茅台虎年生肖酒为例，广州部分门店的投放量均为个位数，申购人数却有6000-9000人不等；而对于只有两家门店的佛山，单店投放量为4瓶，申购人数却超过5万。对此，用户的关注焦点有所不同。上海知名私募大佬梁瑞安在微博平台上吐槽称：“可申购数量少得可怜，不如不搞！做秀也要多一点。”也有网友直言：“没53度飞天茅台，下这玩意干啥？” 各区域门店成功率不一3月28日，贵州茅台宣布“i茅台”3月31日上线试运行。第二天，“i茅台”就成为苹果App Store免费App排行榜第一名，仅3月28日单日预估下载量便达到43.32万次。在试运行阶段，“i茅台”开放预约申购的产品共有4款，分别为53度500ml贵州茅台酒(壬寅虎年)、53度500ml茅台1935、53度375ml*2贵州茅台酒(壬寅虎年)、53度500ml贵州茅台珍品。但“i茅台”目前不直接销售500ml飞天茅台酒，而是整合接入12家第三方电商平台，为消费者提供购买飞天茅台酒的抢购信息。据悉，下载注册“i茅台”通过实名认证后，消费者就可以申请购买茅台酒，预约申购时段为每天9时至10时。羊城晚报记者操作申购流程发现，用户需选取具体门店申购，每一实名认证的账号，每场次每品种只能申购一次。值得注意的是，不同区域门店的预约成功率并不一致。3月31日，以虎年生肖酒为例，全国的申购成功率约为1/250；深圳多数门店的投放量为15瓶，申购成功率低于1/600；广州部分门店的投放量为个位数，申购成功率不超过1/1000；佛山由于门店较少，申购成功率甚至低于万分之一。有网友发现，新疆、黑龙江等部分地区申购人数相对较少。“黄牛”开发软件抢购3月31日，广州一家作为线下提货点的茅台专卖店的工作人员告诉羊城晚报记者，几款产品从活动开始前几天就已运送到门店，用于此次预约申购活动。不过，对于线上申购是否会冲击茅台产品价格和线下生意，其不予置评。据媒体报道，广东地区一位长期投资茅台的贸易商介绍，许多“黄牛”盯上了“i茅台”上的虎年生肖酒，已收集了一批身份证进行实名注册，可以通过专门开发的软件实现一键抢购。虎年生肖酒成功申购后只需要支付2499元，而终端市场价3900元左右，转手能赚上千元。尽管“i茅台”目前开放申购的种类并不多，但还是激起了不小的波澜。3月28日宣布“i茅台”上线当天，贵州茅台开盘股价一度下跌超5%。茅台酒价在3月28日前也出现连续下跌的行情，贵州茅台在互动平台回复投资者提问时表示，近期茅台酒市场价格出现的波动，仅仅是终端零售价格的变化，目前出厂价格未变化。在“i茅台”宣布不直接销售飞天茅台之后，茅台酒现货价又有所回升。根据茅台官方公布数据，“i茅台”上线试运行首日有逾229万人、622万人次参与；共有879家线下门店提供预约申购服务。飞天茅台何时上线成焦点“i茅台”会否上线500ml飞天茅台酒，成为业内关注的焦点。华创证券研报指出，“i茅台”第一步先是在3月底以珍品、生肖酒和茅台1935试运行，第二步是在5月18日正式运行，预计部分经销商普茅配额也会上线。国泰君安在研报中称，预计后续方案中，经销商20%-30%的飞天配额通过电商平台销售。对此，白酒营销专家肖竹青认为，短期内“i茅台”主要还是销售一些非标产品。要等茅台的营销体系进一步理顺之后，才会投放飞天茅台。“目前，各大电商平台上酒的销售量仅占到整个白酒市场的5%，但其价格对整个市场具有示范效应，会伤害到传统渠道的价格体系。”肖竹青表示，飞天茅台目前出厂价是969元，指导价为1499元，如终端按指导价出售，整个渠道的毛利低于50%，渠道的推销动力就没有了，茅台的渠道可能就会崩溃。贵州茅台管理层在推动营销体系的改革上会更加稳健，兼顾各方的利益和诉求。事实上，这不是贵州茅台第一次试水自建电商平台。早在2014年，曾斥资1亿元成立茅台电商公司；2017年9月，茅台电商公司启动了“茅台云商”平台。但2019年年底，贵州茅台决议解散茅台电商公司，自营电商业务就此搁浅。去年9月，贵州茅台董事长丁雄军曾表示，要推动公司营销价格体系改革，探索发展新零售渠道。肖竹青分析，茅台本次推出新电商平台的重点在于布局新零售板块，旨在补齐新零售短板，构建和完善数字化营销平台。　
i茅台日赚近5000万！贵州茅台回收渠道利润 直销和产能,“i茅台APP未来投放量只能多不能少，而且投放飞天茅台只是时间的问题”。仅4月1日的投放看，估算i茅台一天贡献净利近5000万。当下41倍估值的贵州茅台或正是加仓机会。3月31日，茅台公布了2021年年度财报，业绩并未超出市场预期，但高分红被点赞。茅台在市场化方面的动作，推进的则快于市场预期。3月31日，茅台自己的APP“i茅台”上可以预约茅台系列酒，虽然现在无法预约飞天茅台，但投资人预期，销售飞天是最终目标，这将增厚茅台公司的利润率。但APP购酒的低中签率又被投资人和消费者吐槽。多年以来，围着茅台圈赚钱的人不在少数，上至上市公司下至黄牛都赚得盆满钵满。而此次APP未上线飞天茅台，或是在平衡经销商的情绪。从行动上，经销商也在实打实的支持茅台电商渠道上线。在专业人士看来，茅台开始回收渠道利润，茅台电商和经销商应该是共生而不是对立关系。截至3月31日，贵州茅台市盈率(动态)为41倍，投资人表示合理估值上限在50至60倍。目前仍是布局的好时机。上至上市公司下至“黄牛”茅台“朋友圈”获益丰厚大树底下好乘凉。围着茅台转，只要能拿到货，就有钱赚。据《红周刊》了解，在茅台“朋友圈”，上至有头有脸的上市公司，下至路边收货的“黄牛”，都在“吃”飞天茅台的“双轨制”价差，而且获利丰厚。上市公司华致酒行就是茅台的一级经销商之一，据该公司2018年12月发布的招股说明书显示，茅台和五粮液占到该公司收入的70%多，其中茅台酒的销售收入占公司总收入的46.52%，53°飞天茅台的收入占总收入的15.69%。而自2019年华致酒行上市之后，财报中就再未具体公布茅台和五粮液的营收占比。本周，《红周刊》记者以投资人身份致电华致酒行，了解茅台酒占公司的营收比。据公司投资关系部工作人员表示，茅台、五粮液的营收总和占70%以上。但对茅台和五粮液具体的比例并未做出说明。如果按照当初招股书的比例推算，华致酒行2021年出售53°飞天茅台的营收为11.7亿元。不仅如此，通过2021年净利润增速对比发现，虽然基数不一样，但作为经销商的华致要远高于贵州茅台。2021年华致酒行净利润为6.76亿元，同比去年增长81.03%；而贵州茅台的净利润524.6亿元，同比去年增长12.34%。通过华致酒行在京东电商平台的旗舰店，《红周刊》发现，平台没有2022年的茅台酒销售，往年的茅台也只有2020年的，其中53°500毫升飞天茅台，如2020年的散瓶3450元，成箱的每瓶3480元。因为白酒的特殊属性，越老越值钱。如果996元的出厂价拿到的茅台当年不出手，两年后销售，价格会翻几倍。上述华致酒行投资关系部的人表示，公司销售的茅台属于配额内，数量不多。更多是从其他优质经销商采购的茅台酒，买入和卖出价格随行就市。但未说具体有多少配额。除了镁光灯下的上市公司，茅台销售链上最底层的“黄牛”也是赚得盆满钵满。据一位茅台酒“黄牛”向《红周刊》表示，现在一些大户囤几千箱茅台并不稀奇，像安徽、东北、山东开烟酒店的就能做到。“这些酒基本都能卖出去，购买人基本都是自己喝，而且客户比较固定。”记者算了一笔账，如果按“黄牛”收一瓶飞天2200元，卖出为3200元，一瓶利润是1000元，1箱盈利7000元，1000箱盈利700万。这位“黄牛”表示，自从2021年以来，茅台公司推出各项政策平抑市场价格，如拆箱、拍照、用旧瓶换购等，这些措施确实减少了部分茅台酒转卖的情况。但他对此稍有微辞，“从疫情开始一直折腾，其实1499元的价格普通人喝不起，说白了是舍不得喝，基本出门就卖了赚差价了。而那些愿意出高价买酒的人，是消费得起的，不在乎那几千块钱。”i茅台一天贡献净利近5000万后续或多玩法回收渠道利润市场一直呼吁贵州茅台改变飞天茅台的价格双轨制，希望酒价市场化。本刊曾于去年11月发文《新帅丁雄军的“进击”，茅台涨价进入倒计时》，更有投资人指责茅台的双轨制是“国有资产流失”。而新一任董事长丁雄军上任后，明确表示推进数字化转型补新零售短板，而时隔两年贵州茅台重启电商平台，推出i茅台APP。不过这个平台目前还不销售飞天茅台，“中彩票”式的销售更是被众多股东和消费者吐槽。3月31日，i茅台APP茅台投放量8934瓶，参加申购人数共2205509人，平均中签率为万分之四。不过，知名价值投资人段永平4月1日却在个人社交平台给“i茅台”点了个赞。他表示，i茅台这个主意非常好，用户至少知道上哪买真酒，应该给管理层一点掌声！！！道理上来说，供求平衡的价格是比较接近合理的，目前这种中签率说明茅台零售价不是很合理。希望i茅台的(供应)量慢慢占到主流，这样能够平滑地解决很多矛盾。资深茅台投资人、财经博主@羊总之花菜炒蟹向《红周刊》表示，“i茅台的推出，是茅台主动掌控渠道、管控酒价的有力举措，也是回收渠道利润的重要抓手，同时也是股东与市场的共同期盼。暂时没有飞天茅台上架，或是茅台产品的营销战略，重点打造培育茅台1935成为飞天之外大单品，也是受制于飞天产能仍然并不富裕的考量。”宝鼎投资董事长张亮认为，i茅台对提升业绩上是毫无疑问的。“只是茅台公司刚开始尝试直接投放的形式，后续的增量没有公布，还在摸索当中。”从i茅台的投放量看，3月31日8934瓶，4月1日投放就增加了两倍多至26053瓶。《红周刊》记者估算了一下，如果以4月1日当天的投放量看，i茅台的销售额为5311.9万元，若按茅台酒94%的毛利率，总利润为4993.3万元。即使以后还按4月1日瓶数投放，一年的利润就为182.2亿元。而在接受《红周刊》采访的投资人看来，未来投放量只能多不能少，而且投放飞天茅台只是时间的问题。“与之前拓展商超、电商渠道相比，i茅台显得更为重要。”寻常问道大消费总监章圣冶向记者解释，i茅台APP使茅台公司和消费者之间建立了直接关系，“未来有很多模式可以拓展，例如会员制、节日大礼包(就像股东大会酒那样)、私人订制产品、老酒回购或以旧换新服务等。”“就像苹果，在巴菲特投资苹果那年，人们盯着iphone的出货量做分析，但后来我们看到，苹果充分利用了果粉的忠实度，通过iwatch、apple TV、service等业务赚钱，业绩的增长远超分析师当时的预估。”APP未上飞天或给经销商“留面子”电商与经销商不是博弈而应共生发力直营渠道，对于茅台公司来说是重要战略。但也要面对如何解决好和经销商之间的关系问题。而《红周刊》了解到，i茅台暂时没上架53°飞天，是在给经销商留余地。“据说经销商和茅台公司沟通，希望能给经销商‘留点面子’。但即使这次i茅台没上架53°飞天，在经销商看来，也还是觉得茅台扩大直营渠道有点‘忘恩负义’的意思。2016年之前卖茅台酒在赔钱，2016年之后赚了点钱，茅台公司就要‘抛弃’经销商了。”上述黄牛对《红周刊》说。虽然有些抱怨情绪，但经销商在动作上却是支持的。刚刚和茅台经销商做过深度交流的张亮向《红周刊》强调，“作为经销商跟随茅台，就要坚定地执行茅台的一系列政策。据我们了解，每个经销商都要转发i茅台的推广短视频和宣传资料，而且要多遍转发。”“我们也只能支持！现在不怕茅台让我们打钱，就怕不让我们打钱。”一位不愿具名的茅台经销商吐槽。《红周刊》记者统计，2018年~2021年，茅台公司共计撤销了594家茅台酒经销商。2021年又减少了20家茅台酒经销商，同期也增加了63个经销商，但公司解释增加的主要是酱香型系列酒的经销商，减少的主要是茅台酒的经销商。虽然直营模式对茅台公司更加有利，但张亮指出，“酒企需要经销商体系。当年在茅台销售困难的时候，是经销商在开发客户、维护客户、服务客户方面。即便现在有了电商和直销渠道，大多数客户仍是通过经销商开拓和维护。不过，经销商有赔钱时也有赚大钱的时候，相对合理的水平是经销商赚的钱围绕合理利润上下波动。酒企的电商和经销商应该是共生共存，现在这个阶段，经销商的利润过于丰厚，逐渐缩减一点也是正常和有必要的。”茅台41倍估值是加仓机会扩产空间支撑60倍估值同花顺显示，截至3月31日，茅台市盈率(动态)为41倍，高于申万食品饮料板块的整体市盈率(36倍，整体法)。但章圣冶认为茅台41倍市盈率仍属低估。他对《红周刊》说，“巴菲特说过，像华盛顿邮报那样无需资本开支就能每年增长6%的公司，根据DCF计算估值应该是25倍PE.再看现在的美股，可口可乐、帝亚吉欧，它们最近十年的营业收入，几乎无任何增长，估值大约在27倍左右。对于贵州茅台而言，如果有一天扩产到了尽头，我认为依然能实现6%的增长，到时候再给25倍估值才更为合理。对贵州茅台来说，目前5.65万吨的茅台基酒产能，6万吨的系列酒产能，并没有转化为业绩，今后依然还有扩产空间。所以我认为，茅台当前的合理估值水平应该远远高于25倍，也应该高于41倍。”2020年6月4日，深圳市林园投资董事长林园作客《红周刊》直播间时谈道，茅台合理估值在60倍。“可口可乐、帝亚吉欧等全球消费龙头，在业绩高增长的时候，都出现过估值五六十倍的情况，它们是在长期稳定增长后，估值回落到30倍左右。”同样认为茅台估值还有空间的包括张亮，他认为，茅台目前的估值要综合判断，茅台公司有提升利润空间的举措。而且宏观环境中，消费数据有所下滑，整体消费是在收缩的，在这种情况下，龙头公司会获得更有利的市场地位。它的估值应该给到40倍到50倍之间，甚至35倍到55倍之间震荡，这或是未来一个常态。《红周刊》记者了解到，最近加仓茅台的投资人不在少数，3月29日，段永平在社交平台表示，最近又买了点贵州茅台。他表示，从看10年的角度，拿着茅台比拿着现金存在银行要好一点点。锐联资产管理公司首席投资官许仲翔也表示，2000元以下的茅台很有吸引力。而自2016年至今，即使市场无数次的震荡调整，贵州茅台一直排在沪港通持股市值的首位。
群益证券上调贵州茅台买进(Buy)评级 目标价2217元,
贵州茅台获西南证券买入评级 贵州茅台近一个月获得43,每经AI快讯，西南证券04月02日发布题为《21年完美收官，22年成长提速》的研报称，给予贵州茅台(600519.SH)买入评级。评级理由主要包括：1)茅台酒和系列酒双轮驱动，直销占比大幅提升；2)盈利能力稳步提升，现金流持续向好；3)22年规划目标积极，改革动作持续落地，看好全年加速成长。风险提示：经济大幅下滑风险，新冠疫情反复风险。AI点评：贵州茅台近一个月获得43份券商研报关注，买入32家，增持1家，强烈推荐2家，平均目标价为2336.46元。
西南证券维持贵州茅台买入评级 预计2022年净利润同比,
贵州茅台04月01日获沪股通增持15.36万股,04月01日，贵州茅台获沪股通增持15.36万股，已连续4日获沪股通增持，共计114.55万股，最新持股量为8221.3万股，占公司A股总股本的6.54%。近五日持股量数据持股量及股价变动图免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。
贵州茅台：融资净偿还1.68亿元，两市排名第七（04-01,贵州茅台融资融券信息显示，2022年4月1日融资净偿还1.68亿元；融资余额216.6亿元，较前一日下降0.77%。融资方面，当日融资买入7.51亿元，融资偿还9.19亿元，融资净偿还1.68亿元，净偿还额两市排名第七。融券方面，融券卖出1.72万股，融券偿还2.24万股，融券余量36.41万股，融券余额6.48亿元。融资融券余额合计223.08亿元。贵州茅台融资融券交易明细（04-01）贵州茅台历史融资融券数据一览免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。
长江证券维持贵州茅台买入评级 预计2022年净利润同比,
东亚前海证券维持贵州茅台强烈推荐评级 预计2022年净,
东亚前海证券维持贵州茅台强烈推荐评级 贵州茅台2021,东亚前海证券03月31日发布研报称，维持贵州茅台(600519.SH，最新价：1780.01元)强烈推荐评级。评级理由主要包括：1)业绩稳健增长，实现“十四五”发展良好开局；2)直销占比和吨价提升，数字营销成亮点；3)市场化改革稳步推进，2022年全年业绩增长可期。风险提示：行业竞争加剧；市场化改革不及预期；疫情扰动加剧。AI点评：贵州茅台近一个月获得41份券商研报关注，买入31家，增持1家，强烈推荐1家，平均目标价为2336.46元，与最新价1780.01元相比，高556.45元，目标均价涨幅31.26%。
浙商证券给予贵州茅台买入评级：2021 年符合预期 2022,浙商证券03月31日发布研报称，给予贵州茅台(600519.SH，最新价：1780.01元)买入评级。评级理由主要包括：1)渠道改革效果显著，直销渠道占比已达23%；2)预收款环比增长明显，销售费用率维持稳定；3)2022Q1业绩符合预期，2022年目标提速至15%，看好贵州茅台后续加速发；4)“i茅台”电商平台如期上线，有望进一步推动营销改革；5)短期看：茅台酒系列酒双轮驱动，新领导上任系列举措将落地；6)中长期看：迈入十四五，走好茅台之路，“五线”发展道路。风险提示：1、宏观经济下行；2、疫情影响超预期。AI点评：贵州茅台近一个月获得41份券商研报关注，买入31家，增持1家，强烈推荐1家，平均目标价为2336.46元，与最新价1780.01元相比，高556.45元，目标均价涨幅31.26%。
浙商证券维持贵州茅台买入评级 预计2022年净利润同比,
东北证券维持贵州茅台买入评级 预计2022年净利润同比,
贵州茅台4月1日大宗交易成交2242.81万元,贵州茅台4月1日大宗交易平台出现一笔成交，成交量1.26万股，成交金额2242.81万元，大宗交易成交价为1780.01元。该笔交易的买方营业部为中信建投证券股份有限公司北京朝阳分公司，卖方营业部为中国国际金融股份有限公司北京建国门外大街证券营业部。进一步统计，近3个月内该股累计发生67笔大宗交易，合计成交金额为11.48亿元。证券时报·数据宝统计显示，贵州茅台今日收盘价为1780.01元，上涨3.55%，日换手率为0.36%，成交额为79.37亿元，全天主力资金净流入3.79亿元，近5日该股累计上涨5.33%，近5日资金合计净流入8.39亿元。两融数据显示，该股最新融资余额为218.28亿元，近5日减少2.11亿元，降幅为0.96%。北向资金动态上，沪股通最新持有该股8205.94万股，近5日增加38.86万股，增幅为0.48%。机构评级来看，近5日共有9家机构对该股进行评级，预计目标价最高的是东方证券，3月30日东方证券发布的研报给予公司目标价为2247.30元。(数据宝)4月1日贵州茅台大宗交易一览
两市4月1日成交9371.5亿，89股涨停（附10大活跃股）,一、量看市场交易4月1日，沪深两市总计成交额为9371.5亿元，相较前一交易日的10108.9亿元下降7.29%。但是当日A股成交额高于五日均值，市场交易额波动向下。从申万一级行业来看，4月1日成交额最高的行业为医药生物，全日成交额达到1342.38亿元，占两市当日成交额的14.32%。跟踪热点成交行业，当日成交前三的行业分别为医药生物、化工、房地产，前一交易日为医药生物、化工、房地产，房地产、化工、医药生物行业连续两日位居行业成交额前三。个股方面，贵州茅台当日摘下成交额最高的桂冠，全日成交79.37亿元。成交额前十的个股集中于房地产开发、饮料制造行业，TOP3个股分别为贵州茅台、中国医药、东方财富。二、价寻两市偏好今日A股三大指数均实现不同程度的上涨，其中上证指数上涨0.94%，当日收于3282.72点。深证成指上涨0.91%，创业板指上涨0.28%。4月1日，上证50上涨1.53%，创业板指上涨0.28%，上证权重的表现要优于深创个股。当日上证50和创业板指的表现趋同，并无明显的大小盘风格差异。4月1日，沪深两市共计89只股票涨停。其中中交地产收获六连板，当日封板成功。中科金财四连板，*ST中房四连板。前期连续涨停的海泰发展当日开板，从3月24日至3月31日共计实现六连板。从涨停股板块分布来看，深证主板的涨停个股为41家，位居所有板块之首。上证主板次之，共计涨停26只个股。从行业分布来看，当日涨停个股多集中于房地产开发行业。房地产开发当日涨停个股数最多，共计涨停17家股票。从市值分布来看，当日涨停个股多为市值低于50亿元的超小盘股，共计涨停45只个股。50亿至100亿市值的小盘股次之，共有24家A股涨停。当日有2只千亿市值的大盘股涨停，成功实现“大象起舞”。三、解读盘面空间4月1日，上证指数收于3282.72点，继续于3200-3300区间内盘整，当前已在该区间内运行12个交易日。Choice数据显示，当日沪市共计成交4056.76亿元，从近一个月筹码分布来看，大盘下方支撑线3227点，上方阻力线3351点，关注指数区间运行和突破情况。跟踪个股的均线分布，4月1日，沪深两市共有2264只个股收盘价运行于周线(5日均线)之上，占总个股数的47.62%。收盘价高于月线(20日线)和半年线(120日线)的个股数分别为1943、1342只，占总个股数的40.87%、28.23%。近三日来，沪深两市收盘价高于5日线的个股比例分别为54.39%、52.31%、47.62%。收于5日线之上的个股比例见顶向下，连续两日下跌，但总体依然维持在均值之上。若后市比例继续向下突破，投资重心需向市场结构性机会转移。免责声明：本文基于大数据生产，仅供参考，不构成任何投资建议，据此操作风险自担。
